config,feature,measure,association,rank,selected
Ordinal        | KruskalEta + Distance,Numerical('NBSINCONJ'),Distance,-0.027491127984413333,14.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL27'),Distance,-0.02602392703532841,15.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL3'),Distance,-0.02430873930969424,16.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL14'),Distance,-0.02426764003977333,17.0,True
Ordinal        | KruskalEta + Distance,Numerical('TAILLE3'),Distance,-0.01975254623533096,18.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL25'),Distance,0.01920214352146976,19.0,True
Ordinal        | KruskalEta + Distance,Numerical('NBBAT2'),Distance,-0.01898980000793804,20.0,True
Ordinal        | KruskalEta + Distance,Numerical('CA3_CA_TOT'),Distance,0.018896409659877822,21.0,True
Ordinal        | KruskalEta + Distance,Numerical('EQUIPEMENT1'),Distance,-0.01740517196397451,22.0,True
Ordinal        | KruskalEta + Distance,Numerical('NBBAT8'),Distance,-0.015476369736851847,23.0,True
Ordinal        | KruskalEta + Distance,Numerical('NBBAT9'),Distance,-0.014094984663558963,24.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL20'),Distance,-0.012856631432090482,25.0,True
Ordinal        | KruskalEta + Distance,Numerical('CARACT5'),Distance,-0.012049297968420358,26.0,True
Ordinal        | KruskalEta + Distance,Numerical('ZONE_VENT'),Distance,-0.011886979438915701,27.0,True
Ordinal        | KruskalEta + Distance,Numerical('NBBAT6'),Distance,-0.011157343644214723,28.0,True
Ordinal        | KruskalEta + Distance,Numerical('SURFACE14'),Distance,-0.01075056059640045,29.0,True
Ordinal        | KruskalEta + Distance,Numerical('SURFACE13'),Distance,0.010406604606600478,30.0,True
Ordinal        | KruskalEta + Distance,Numerical('RISK2'),Distance,0.009996467416624188,31.0,True
Ordinal        | KruskalEta + Distance,Numerical('RISK5'),Distance,0.009984137321957798,32.0,True
Ordinal        | KruskalEta + Distance,Numerical('RISK1'),Distance,0.009969042423235264,33.0,True
Ordinal        | KruskalEta + Distance,Numerical('RISK4'),Distance,0.009965457529446331,34.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL17'),Distance,-0.009770483780679906,35.0,True
Ordinal        | KruskalEta + Distance,Numerical('DEROG1'),Distance,-0.009678893247866305,36.0,True
Ordinal        | KruskalEta + Distance,Numerical('DEROG11'),Distance,-0.009324498404343573,37.0,True
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL1'),Distance,-0.009247665197232524,38.0,True
Ordinal        | KruskalEta + Distance,Numerical('DEROG10'),Distance,-0.009186917619134927,39.0,True
Ordinal        | KruskalEta + Distance,Numerical('DEROG8_formatted'),Distance,0.009000785941886358,40.0,True
Ordinal        | KruskalEta + Distance,Numerical('SURFACE21'),Distance,-0.008615481440415684,41.0,True
Ordinal        | KruskalEta + Distance,Numerical('NBBAT7'),Distance,-0.00808253601904696,42.0,True
Ordinal        | KruskalEta + Distance,Numerical('DEROG6'),Distance,-0.007974867540699204,43.0,True
Ordinal        | KruskalEta + Distance,Numerical('EQUIPEMENT4'),Distance,-0.007910065750279416,44.0,True
Ordinal        | KruskalEta + Distance,Numerical('CA3_CA_MEAN'),Distance,-0.007584728263150042,45.0,True
Ordinal        | KruskalEta + Distance,Numerical('DEROG7'),Distance,-0.007567877436386317,46.0,True
Ordinal        | KruskalEta + Distance,Numerical('TYPBAT2'),Distance,-0.007332346407375456,47.0,True
Ordinal        | KruskalEta + Distance,Numerical('DUREE_REQANEUF'),Distance,-0.006742844365298373,48.0,True
Ordinal        | KruskalEta + Distance,Numerical('ANCIENNETE'),Distance,-0.006385951023573533,49.0,True
Ordinal        | KruskalEta + Distance,Numerical('CARACT2'),Distance,0.001256212398380141,,False
Ordinal        | KruskalEta + Distance,Numerical('DEROG9'),Distance,-0.0009677078576224574,,False
Ordinal        | KruskalEta + Distance,Numerical('DEROG15'),Distance,-0.0008219624301731843,,False
Ordinal        | KruskalEta + Distance,Numerical('CA1'),Distance,-0.005757166155447524,,False
Ordinal        | KruskalEta + Distance,Numerical('CA2'),Distance,,,False
Ordinal        | KruskalEta + Distance,Numerical('CA3'),Distance,-0.005080742168217078,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL2'),Distance,0.0006176102163728547,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL4'),Distance,-0.0020888001996712813,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL5'),Distance,-0.0025137116251835456,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL6'),Distance,-0.042569241166384386,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL7'),Distance,-0.0366967354728005,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL9'),Distance,-0.025012782305899983,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL11'),Distance,-0.018970781123109126,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL12'),Distance,-0.04929284725393224,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL13'),Distance,-0.008794082735550046,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL15'),Distance,-0.00436444580838613,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL16'),Distance,-0.0034209798554800663,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL18'),Distance,-0.006227985231519351,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL19'),Distance,-0.004429437188641749,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL22'),Distance,0.0015163769164137086,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL26'),Distance,-0.0058316443169550425,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL28'),Distance,-0.004530754468596965,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL29'),Distance,0.0008963686142469118,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL30'),Distance,-0.003167847538070978,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL31'),Distance,-0.00044966764506504386,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL33'),Distance,-0.0007993945306282724,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL36'),Distance,0.0006176102163728547,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL38'),Distance,-0.0020888001996712813,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL39'),Distance,-0.0025137116251835456,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE1'),Distance,-0.0530353373507233,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE2'),Distance,-0.05303620630678241,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE3'),Distance,-0.05298906809728254,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE5'),Distance,-0.004122570547274718,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE8'),Distance,-0.017033638450536515,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE9'),Distance,-0.004875346477200115,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE12'),Distance,-0.002374489361483101,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE15'),Distance,0.0006478915158250054,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE16'),Distance,-0.005942842815236715,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE18'),Distance,-0.004192319537180134,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE19'),Distance,-0.00023830881099695667,,False
Ordinal        | KruskalEta + Distance,Numerical('SURFACE20'),Distance,0.0003769001976321462,,False
Ordinal        | KruskalEta + Distance,Numerical('NBBAT3'),Distance,0.0011427746494727664,,False
Ordinal        | KruskalEta + Distance,Numerical('NBBAT4'),Distance,-0.047514608812166514,,False
Ordinal        | KruskalEta + Distance,Numerical('NBBAT5'),Distance,-0.0038498496659803427,,False
Ordinal        | KruskalEta + Distance,Numerical('NBBAT10'),Distance,-0.018704759791986603,,False
Ordinal        | KruskalEta + Distance,Numerical('NBBAT11'),Distance,6.901191435293441e-05,,False
Ordinal        | KruskalEta + Distance,Numerical('NBBAT13'),Distance,-0.046070361640751845,,False
Ordinal        | KruskalEta + Distance,Numerical('NBBAT14'),Distance,-0.002710903216919913,,False
Ordinal        | KruskalEta + Distance,Numerical('TAILLE4'),Distance,0.0008039854686272552,,False
Ordinal        | KruskalEta + Distance,Numerical('RISK3'),Distance,0.009975355469830527,,False
Ordinal        | KruskalEta + Distance,Numerical('RISK7'),Distance,0.009654825884436224,,False
Ordinal        | KruskalEta + Distance,Numerical('EQUIPEMENT3'),Distance,0.0006684093626616594,,False
Ordinal        | KruskalEta + Distance,Numerical('EQUIPEMENT7'),Distance,-0.03670110233264967,,False
Ordinal        | KruskalEta + Distance,Numerical('CA_TOT'),Distance,0.002037856218121581,,False
Ordinal        | KruskalEta + Distance,Numerical('CA_MEAN'),Distance,0.003755377170947538,,False
Ordinal        | KruskalEta + Distance,Numerical('CA1_CA_TOT'),Distance,0.004496946051450568,,False
Ordinal        | KruskalEta + Distance,Numerical('CA1_CA_MEAN'),Distance,0.000858037017685831,,False
Ordinal        | KruskalEta + Distance,Numerical('CA2_CA_TOT'),Distance,,,False
Ordinal        | KruskalEta + Distance,Numerical('CA2_CA_MEAN'),Distance,,,False
Ordinal        | KruskalEta + Distance,Numerical('Unknown'),Distance,0.0027429131875305046,,False
Ordinal        | KruskalEta + Distance,Numerical('Involontaire (travaux)'),Distance,0.0025696514706077256,,False
Ordinal        | KruskalEta + Distance,Numerical('Involontaire (particulier)'),Distance,0.002991886451775283,,False
Ordinal        | KruskalEta + Distance,Numerical('Accidentelle'),Distance,0.00425974907743365,,False
Ordinal        | KruskalEta + Distance,Numerical('Malveillance'),Distance,0.0041112733494483855,,False
Ordinal        | KruskalEta + Distance,Numerical('Naturelle'),Distance,0.003924795263697156,,False
Ordinal        | KruskalEta + Distance,Numerical('KAPITAL_SUM'),Distance,-0.04647895380250644,,False
Ordinal        | KruskalEta + Distance,Numerical('DEROG13_formatted'),Distance,-0.001688825987337217,,False
Ordinal        | KruskalEta + Distance,Numerical('DEROG3_formatted'),Distance,0.00881658980001121,,False
Ordinal        | KruskalEta + Distance,Numerical('DEROG16_formatted'),Distance,0.0012842690433128023,,False
Ordinal        | KruskalEta + Distance,Ordinal('SURFACE6'),KruskalEtaSquared,0.0022595657728712868,0.0,True
Ordinal        | KruskalEta + Distance,Ordinal('TAILLE1'),KruskalEtaSquared,0.0020278315592809426,1.0,True
Ordinal        | KruskalEta + Distance,Ordinal('TAILLE2'),KruskalEtaSquared,0.0019473479175646316,2.0,True
Ordinal        | KruskalEta + Distance,Categorical('VOCATION'),KruskalEtaSquared,0.0018437934379632863,3.0,True
Ordinal        | KruskalEta + Distance,Categorical('KAPITAL40'),KruskalEtaSquared,0.001820652667498118,4.0,True
Ordinal        | KruskalEta + Distance,Categorical('TYPERS'),KruskalEtaSquared,0.00160923393132557,5.0,True
Ordinal        | KruskalEta + Distance,Categorical('KAPITAL41'),KruskalEtaSquared,0.001345333299861772,6.0,True
Ordinal        | KruskalEta + Distance,Categorical('KAPITAL42'),KruskalEtaSquared,0.0009004856249857377,7.0,True
Ordinal        | KruskalEta + Distance,Categorical('RISK11'),KruskalEtaSquared,0.0008135927576890767,8.0,True
Ordinal        | KruskalEta + Distance,Categorical('DEROG12'),KruskalEtaSquared,0.0008087761331905106,9.0,True
Ordinal        | KruskalEta + Distance,Categorical('KAPITAL43'),KruskalEtaSquared,0.0006283878056595925,10.0,True
Ordinal        | KruskalEta + Distance,Categorical('KAPITAL37'),KruskalEtaSquared,0.0005979967176368273,11.0,True
Ordinal        | KruskalEta + Distance,Ordinal('HAUTEUR_MAX'),KruskalEtaSquared,0.0005038433002241173,12.0,True
Ordinal        | KruskalEta + Distance,Categorical('ACTIVIT2'),KruskalEtaSquared,0.0004880599343805129,13.0,True
Ordinal        | KruskalEta + Distance,Categorical('DEROG4'),KruskalEtaSquared,0.0004386973219363716,14.0,True
Ordinal        | KruskalEta + Distance,Ordinal('BDTOPO_BAT_MAX_HAUTEUR_MAX'),KruskalEtaSquared,0.00041121336398601316,15.0,True
Ordinal        | KruskalEta + Distance,Categorical('ZONE'),KruskalEtaSquared,0.00038795796654333194,16.0,True
Ordinal        | KruskalEta + Distance,Categorical('RISK10'),KruskalEtaSquared,0.00036921987696997234,17.0,True
Ordinal        | KruskalEta + Distance,Categorical('DEROG5'),KruskalEtaSquared,0.00032178730068841354,18.0,True
Ordinal        | KruskalEta + Distance,Categorical('AN_EXERC'),KruskalEtaSquared,0.0002874003846426754,19.0,True
Ordinal        | KruskalEta + Distance,Categorical('total_surface_crossed'),KruskalEtaSquared,0.00028487925821658384,20.0,True
Ordinal        | KruskalEta + Distance,Categorical('INDEM2'),KruskalEtaSquared,0.00024022617443828162,21.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJFXI3S10_MM_A_NBJFXI3S10_MMAX_A'),KruskalEtaSquared,0.0002378131376203846,22.0,True
Ordinal        | KruskalEta + Distance,Ordinal('HAUTEUR'),KruskalEtaSquared,0.000229175817531849,23.0,True
Ordinal        | KruskalEta + Distance,Ordinal('BDTOPO_BAT_MAX_HAUTEUR'),KruskalEtaSquared,0.00022798391958244024,24.0,True
Ordinal        | KruskalEta + Distance,Categorical('TXAB_VOR_MM_A_TXAB_VOR_MMAX_A'),KruskalEtaSquared,0.00022625521951650002,25.0,True
Ordinal        | KruskalEta + Distance,Categorical('zone_vent_extinction_rate'),KruskalEtaSquared,0.00021508095950181162,26.0,True
Ordinal        | KruskalEta + Distance,Ordinal('DISTANCE_213'),KruskalEtaSquared,0.00019749097433386338,27.0,True
Ordinal        | KruskalEta + Distance,Ordinal('PROPORTION_21'),KruskalEtaSquared,0.00019256594531244544,28.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJFXI3S16_MM_A_NBJFXI3S16_MMAX_A'),KruskalEtaSquared,0.00019218548243925068,29.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJTX0_MM_A_NBJTX0_MMAX_A'),KruskalEtaSquared,0.00018919522114018,30.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJRR50_MM_A_NBJRR50_MMAX_A'),KruskalEtaSquared,0.00017913745516145313,31.0,True
Ordinal        | KruskalEta + Distance,Ordinal('DISTANCE_411'),KruskalEtaSquared,0.0001733335441851075,32.0,True
Ordinal        | KruskalEta + Distance,Ordinal('CARACT4'),KruskalEtaSquared,0.0001730272988242661,33.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJRR10_MM_A_NBJRR10_MMAX_A'),KruskalEtaSquared,0.0001718094911116132,34.0,True
Ordinal        | KruskalEta + Distance,Ordinal('DISTANCE_323'),KruskalEtaSquared,0.00017178908538850024,35.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJFXI3S28_MM_A_NBJFXI3S28_MMAX_A'),KruskalEtaSquared,0.00016797822386112934,36.0,True
Ordinal        | KruskalEta + Distance,Categorical('IND_REGION'),KruskalEtaSquared,0.0001673897561240872,37.0,True
Ordinal        | KruskalEta + Distance,Ordinal('DISTANCE_212'),KruskalEtaSquared,0.00016726840507010591,38.0,True
Ordinal        | KruskalEta + Distance,Categorical('IND_SNV_REGION'),KruskalEtaSquared,0.00016616464870119655,39.0,True
Ordinal        | KruskalEta + Distance,Categorical('LOG_REGION'),KruskalEtaSquared,0.0001607843819516267,40.0,True
Ordinal        | KruskalEta + Distance,Categorical('TN_VOR_MM_A_TN_VOR_MMAX_A'),KruskalEtaSquared,0.00015881506185616752,41.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJFF16_MM_A_NBJFF16_MMAX_A'),KruskalEtaSquared,0.00015859292407880497,42.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJTN5_MM_A_NBJTN5_MMAX_A'),KruskalEtaSquared,0.0001563590236691436,43.0,True
Ordinal        | KruskalEta + Distance,Ordinal('DISTANCE_335'),KruskalEtaSquared,0.0001538005320029776,44.0,True
Ordinal        | KruskalEta + Distance,Categorical('RRAB_VOR_MM_A_RRAB_VOR_MMAX_A'),KruskalEtaSquared,0.00015008156864282677,45.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJFF10_MM_A_NBJFF10_MMAX_A'),KruskalEtaSquared,0.00014425548241692572,46.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJFXY8_MM_A_NBJFXY8_MMAX_A'),KruskalEtaSquared,0.00013705223234188125,47.0,True
Ordinal        | KruskalEta + Distance,Ordinal('DISTANCE_334'),KruskalEtaSquared,0.0001367942657160826,48.0,True
Ordinal        | KruskalEta + Distance,Categorical('NBJRR30_MM_A_NBJRR30_MMAX_A'),KruskalEtaSquared,0.00013563261578586046,49.0,True
Ordinal        | KruskalEta + Distance,Categorical('ADOSS'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Distance,Categorical('CARACT1'),KruskalEtaSquared,3.349533104868061e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('CARACT3'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Distance,Categorical('INDEM1'),KruskalEtaSquared,1.3219802321711335e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('TYPBAT1'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Distance,Categorical('FRCH1'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Distance,Categorical('FRCH2'),KruskalEtaSquared,2.300918248287712e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('DEROG2'),KruskalEtaSquared,6.60513494589872e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('DEROG3'),KruskalEtaSquared,7.510438604167906e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('DEROG8'),KruskalEtaSquared,7.86174916412315e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('KAPITAL34'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Distance,Categorical('KAPITAL35'),KruskalEtaSquared,8.523457306140457e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('RISK6'),KruskalEtaSquared,8.276584630420472e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('RISK8'),KruskalEtaSquared,3.378335489622637e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('RISK9'),KruskalEtaSquared,7.446206206563981e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('RISK12'),KruskalEtaSquared,9.149854604086501e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('RISK13'),KruskalEtaSquared,2.949252838073162e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('EQUIPEMENT2'),KruskalEtaSquared,0.0001045231031447457,,False
Ordinal        | KruskalEta + Distance,Categorical('EQUIPEMENT5'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Distance,Categorical('ESPINSEE'),KruskalEtaSquared,,,False
Ordinal        | KruskalEta + Distance,Categorical('ZONE_REGION'),KruskalEtaSquared,0.00011030919703360812,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_AVA1_num'),KruskalEtaSquared,2.083682035912158e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_A1_A2_num'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_A2_A3_num'),KruskalEtaSquared,2.2909650253068825e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_APA3_num'),KruskalEtaSquared,2.228613848580565e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_INC_num'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_SOC_num'),KruskalEtaSquared,2.6264995909418133e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_TOT'),KruskalEtaSquared,1.395567224438581e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_A1_A2_num_LOG_TOT'),KruskalEtaSquared,1.6705768227059786e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_A2_A3_num_LOG_TOT'),KruskalEtaSquared,1.925441779580437e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_INC_num_LOG_TOT'),KruskalEtaSquared,1.395567224438581e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('LOG_SOC_num_LOG_TOT'),KruskalEtaSquared,2.866198415241324e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_PAUV_num'),KruskalEtaSquared,2.303083265442661e-06,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_1IND_num'),KruskalEtaSquared,3.577463442727374e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_5IND_num'),KruskalEtaSquared,8.552661301466482e-06,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_PROP_num'),KruskalEtaSquared,8.231177356034577e-06,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_FMP_num'),KruskalEtaSquared,0.0,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_COLL_num'),KruskalEtaSquared,9.588933039401079e-07,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_MAIS_num'),KruskalEtaSquared,8.012340056627158e-07,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_TOT'),KruskalEtaSquared,4.965197676281014e-05,,False
Ordinal        | KruskalEta + Distance,Categorical('MEN_PAUV_MEN_TOT'),KruskalEtaSquared,4.241239742532224e-05,,False
